date,tmin,tmax,tavg,prec,etp,watertable
2013-07-19,18,31.3,,0,,1.881
2013-07-20,18.1,32.3,,0,,1.863
2013-07-21,18,32,,0,,1.847
2013-07-22,18.4,33.2,,0,,1.83
2013-07-23,19.1,34.5,,0,,1.857
2013-07-24,19.7,33.8,,0,,1.884
2013-07-25,19.7,34.5,,0,,1.91
2013-07-26,21.8,35.1,,0,,1.937
2013-07-27,22.8,35.8,,0,,1.963
2013-07-28,20.9,37.7,,0,,1.99
2013-07-29,18.3,30.5,,1.1,,2.019
2013-07-30,17,31.4,,0,,2.037
2013-07-31,16.1,32.6,,0,,2.06
2013-08-01,17.3,33.6,,0,,2.085
2013-08-02,18,35.5,,0,,2.11
2013-08-03,19.2,36.9,,0,,2.123
2013-08-04,20.8,36,,0,,2.137
2013-08-05,20.6,37.1,,0,,2.148
2013-08-06,20.5,35.2,,0,,2.161
2013-08-07,19.4,34.8,,0,,2.172
2013-08-08,21.6,32.4,,0,,2.183
2013-08-09,19.8,31.1,,0,,2.189
2013-08-10,18.8,30.7,,0,,2.196
2013-08-11,16.7,31.4,,0,,2.202
2013-08-12,16.7,32.8,,0,,2.21
2013-08-13,18,34,,0,,2.22
2013-08-14,15.4,23.3,,0.9,,2.23
2013-08-15,14.3,28,,0,,2.228
2013-08-16,13.9,29.5,,0,,2.234
2013-08-17,14.7,31.5,,0,,2.241
2013-08-18,16.5,32.6,,0,,2.249
2013-08-19,18.1,32.8,,4,,2.257
2013-08-20,17.5,25,,6.5,,2.249
2013-08-21,14.4,28,,0,,2.226
2013-08-22,14.7,29.3,,0,,2.23
2013-08-23,15,30.6,,0,,2.262
2013-08-24,18.5,30.7,,3.4,,2.294
2013-08-25,17.2,26.5,,33.6,,2.312
2013-08-26,16.6,24.9,,0.8,,2.217
2013-08-27,15.7,25,,1.5,,2.241
2013-08-28,15.4,27.4,,3.2,,2.262
2013-08-29,14.9,27.8,,0,,2.28
2013-08-30,13.9,27.9,,0,,2.309
2013-08-31,14.2,28.9,,0,,2.339
2013-09-01,13.9,29.3,,0,,2.369
2013-09-02,17.1,27.8,,0,,2.4
2013-09-03,15,30.9,,0,,2.418
2013-09-04,15.3,30.5,,0,,2.44
2013-09-05,17.1,30.8,,0,,2.46
2013-09-06,17.6,30.4,,0,,2.481
2013-09-07,16.9,31.4,,0,,2.5
2013-09-08,18.1,28.3,,0,,2.52
2013-09-09,16.8,30.3,,0,,2.538
2013-09-10,14.5,26.6,,0,,2.557
2013-09-11,13.1,19.2,,15.2,,2.574
2013-09-12,13,23.5,,0,,2.53
2013-09-13,11.6,25.5,,0,,2.546
2013-09-14,10.8,26.1,,0,,2.563
2013-09-15,13.7,21.1,,9.2,,2.581
2013-09-16,15.4,24.5,,0,,2.561
2013-09-17,11.1,23.7,,0,,2.576
2013-09-18,8.7,21.8,,0,,2.591
2013-09-19,10.5,24.3,,0,,2.607
2013-09-20,11.6,25.1,,0,,2.623
2013-09-21,13.4,25.7,,0,,2.639
2013-09-22,12.4,25.4,,0,,2.654
2013-09-23,11.3,26.4,,0,,2.67
2013-09-24,11.7,27.7,,0,,2.686
2013-09-25,11.7,27.1,,0,,2.703
2013-09-26,12.4,27.7,,0,,2.719
2013-09-27,16,27.2,,0,,2.736
2013-09-28,19.5,26.3,,0,,2.75
2013-09-29,15.1,19.3,,14.4,,2.763
2013-09-30,13.2,16.5,,0,,2.72
2013-10-01,10.8,21.3,,0,,2.728
2013-10-02,13.4,22,,0,,2.74
2013-10-03,11.8,18.7,,0,,2.757
2013-10-04,10.6,15.8,,0.4,,2.772
2013-10-05,9.6,11.6,,8.2,,2.784
2013-10-06,11.7,14.2,,36.9,,2.765
2013-10-07,13.1,14.8,,26.9,,2.642
2013-10-08,13,15.4,,1.3,,2.555
2013-10-09,12.6,18.1,,0.2,,2.562
2013-10-10,11.7,22,,0,,2.576
2013-10-11,6.4,17.7,,0,,2.593
2013-10-12,9,19.2,,0,,2.608
2013-10-13,6,17.8,,0,,2.624
2013-10-14,9.9,13.5,,6.1,,2.64
2013-10-15,9.8,16.3,,0,,2.607
2013-10-16,10.7,21.4,,0.7,,2.597
2013-10-17,7.8,20.7,,0,,2.587
2013-10-18,7.1,18.5,,0,,2.579
2013-10-19,10.9,17.4,,0,,2.571
2013-10-20,14.3,17.7,,32.3,,2.561
2013-10-21,14.4,16.5,,0,,2.431
2013-10-22,14.4,16.8,,0,,2.419
2013-10-23,14.9,19.3,,3.9,,2.407
2013-10-24,15.7,19.7,,5.9,,2.382
2013-10-25,14.9,19.8,,0,,2.35
2013-10-26,15.6,21.5,,0,,2.341
2013-10-27,13.6,21.3,,0,,2.332
2013-10-28,14.7,20.7,,0,,2.324
2013-10-29,13.9,20.3,,2.4,,2.316
2013-10-30,15.2,18.7,,0,,2.298
2013-10-31,9.1,18.5,,0,,2.288
2013-11-01,7.1,18.2,,0,,2.279
2013-11-02,11.3,14.8,,0,,2.271
2013-11-03,9.9,17,,0,,2.26
2013-11-04,9.2,13.9,,3.7,,2.25
2013-11-05,8.2,15.9,,1.9,,2.24
2013-11-06,7.3,19.8,,0,,2.238
2013-11-07,7.6,14.4,,0,,2.244
2013-11-08,11.7,15.1,,0,,2.248
2013-11-09,9.1,15.8,,0,,2.251
2013-11-10,6.6,13.1,,0,,2.255
2013-11-11,8.3,15.5,,0,,2.258
2013-11-12,6,16,,0,,2.262
2013-11-13,5.8,16.6,,0,,2.266
2013-11-14,9.5,12.1,,2.8,,2.27
2013-11-15,8.7,9.5,,12.4,,2.212
2013-11-16,7.9,14,,0.3,,2.117
2013-11-17,8.1,12.3,,0,,2.069
2013-11-18,9.7,10.8,,0,,2.022
2013-11-19,9.9,13.2,,3.1,,1.973
2013-11-20,5.9,13.5,,0,,1.914
2013-11-21,4.2,10.7,,10.2,,1.867
2013-11-22,4.6,10.2,,1.2,,1.782
2013-11-23,5.4,6.9,,43.5,,1.73
2013-11-24,6.4,10.5,,1,,1.521
2013-11-25,-0.9,10.6,,0,,1.47
2013-11-26,-3.3,8.2,,0,,1.472
2013-11-27,-2.2,5.7,,0,,1.473
2013-11-28,-2.1,7.4,,0,,1.474
2013-11-29,-3.7,7.7,,0,,1.475
2013-11-30,-1.4,4.6,,0,,1.476
2013-12-01,0.7,9.1,,0,,1.476
2013-12-02,-0.3,11.3,,0,,1.477
2013-12-03,-1.8,10.7,,0,,1.478
2013-12-04,-3,9.6,,0,,1.479
2013-12-05,-2.9,10.2,,0,,1.48
2013-12-06,-1.3,10.6,,0,,1.506
2013-12-07,-2.2,9,,0,,1.533
2013-12-08,-2,5.9,,0,,1.559
2013-12-09,-1,6.3,,0,,1.585
2013-12-10,-1.6,4.3,,0,,1.61
2013-12-11,-1,2,,0,,1.635
2013-12-12,-1,4.9,,0,,1.659
2013-12-13,-2.6,8,,0,,1.684
2013-12-14,-2.1,11.2,,0,,1.709
2013-12-15,-1.7,7.8,,0,,1.735
2013-12-16,-2.4,9.6,,0,,1.76
2013-12-17,-3.2,9.3,,0,,1.754
2013-12-18,-3.8,8.4,,0,,1.748
2013-12-19,-2.8,4.9,,0,,1.742
2013-12-20,2,5.3,,0,,1.736
2013-12-21,4.7,7.8,,0.7,,1.728
2013-12-22,4,8.8,,0,,1.718
2013-12-23,5.8,9,,0,,1.71
2013-12-24,4.6,6.8,,0.5,,1.703
2013-12-25,4.2,13.9,,0,,1.693
2013-12-26,6.9,14.7,,0,,1.686
2013-12-27,3.4,11,,0,,1.68
2013-12-28,1.2,11.5,,0,,1.667
2013-12-29,5.8,8.5,,3.4,,1.653
2013-12-30,0.9,8.3,,1.9,,1.627
2013-12-31,-0.9,8.1,,0,,1.606
2014-01-01,-2,7.1,,0,,1.593
2014-01-02,2.5,4.8,,0,,1.58
2014-01-03,3.2,5.6,,0.2,,1.565
2014-01-04,4.6,6,,5,,1.55
2014-01-05,4.5,8.1,,10.4,,1.517
2014-01-06,3.7,12.2,,0,,1.466
2014-01-07,2.4,10,,0,,1.453
2014-01-08,2.8,11.1,,0,,1.44
2014-01-09,4,12.1,,0,,1.411
2014-01-10,2.6,13.5,,0,,1.382
2014-01-11,6.9,9.9,,0,,1.354
2014-01-12,6,8.5,,0,,1.325
2014-01-13,6,7.9,,0,,1.295
2014-01-14,3.8,8.3,,1.2,,1.265
2014-01-15,-0.3,6.1,,0,,1.231
2014-01-16,0.3,4.4,,0,,1.201
2014-01-17,4,5.5,,1.2,,1.172
2014-01-18,4,5.3,,35.2,,1.137
2014-01-19,5,6.9,,15.1,,0.978
2014-01-20,6.3,9.2,,0.2,,0.893
2014-01-21,6.2,12.6,,0,,0.864
2014-01-22,3.7,13.3,,0,,0.836
2014-01-23,1.7,11.9,,2.6,,0.809
2014-01-24,2.6,7.1,,6.9,,0.772
2014-01-25,0.4,11.1,,0,,0.719
2014-01-26,-0.9,11.9,,0,,0.692
2014-01-27,2,6.3,,1.9,,0.665
2014-01-28,-0.8,4.5,,12.3,,0.63
2014-01-29,-2.9,6.2,,1.3,,0.573
2014-01-30,0.9,3.2,,20.4,,0.557
2014-01-31,1.9,5.3,,9.9,,0.47
2014-02-01,4.6,7.3,,2.4,,0.422
2014-02-02,5.8,8.1,,11.9,,0.402
2014-02-03,5.7,6.9,,7.4,,0.347
2014-02-04,4.6,6.8,,1.3,,0.308
2014-02-05,6,7.7,,2.7,,0.291
2014-02-06,2.8,12.3,,3,,0.27
2014-02-07,3.1,13.8,,2.8,,0.293
2014-02-08,5.6,10,,0,,0.318
2014-02-09,4.3,12.1,,7.3,,0.351
2014-02-10,4.6,7.5,,16.5,,0.359
2014-02-11,5,9.4,,0,,0.331
2014-02-12,1.7,13,,0,,0.365
2014-02-13,0.4,10.4,,0,,0.401
2014-02-14,2.3,14.1,,0,,0.436
2014-02-15,3.4,9.1,,0,,0.472
2014-02-16,6.3,10.8,,0,,0.506
2014-02-17,4.9,15.1,,0,,0.54
2014-02-18,3.2,10.2,,0,,0.585
2014-02-19,8.1,9.9,,6.4,,0.628
2014-02-20,7.9,8.7,,5.6,,0.646
2014-02-21,6.3,14.2,,10.5,,0.667
2014-02-22,4.3,11.9,,3.1,,0.673
2014-02-23,2.4,13.3,,0,,0.706
2014-02-24,1.1,13.8,,0,,0.752
2014-02-25,0.4,14.6,,0,,0.798
2014-02-26,3.5,12,,0,,0.845
2014-02-27,5.6,10.7,,0,,0.89
2014-02-28,2.1,12.9,,0,,0.831
2014-03-01,4.9,9.1,,17,,0.773
